user_id,signup,kyc_completed,first_trade,repeat_trade,trade_type,signup_date,trade_date
1880,1,1,0,0,,2024-01-29,
1881,1,1,0,0,,2024-06-02,
1882,1,0,0,0,,2024-06-02,
1883,1,1,1,1,derivatives,2024-02-06,2024-02-17
1884,1,0,0,0,,2024-04-24,
1885,1,1,1,1,spot,2024-06-06,2024-06-11
1886,1,1,1,1,derivatives,2024-01-03,2024-01-11
1887,1,1,1,0,derivatives,2024-05-01,2024-05-10
1888,1,1,1,0,spot,2024-02-12,2024-02-20
1889,1,0,0,0,,2024-01-07,
1890,1,0,0,0,,2024-05-04,
1891,1,1,1,0,spot,2024-02-18,2024-02-26
1892,1,1,0,0,,2024-04-30,
1893,1,0,0,0,,2024-03-13,
1894,1,1,0,0,,2024-02-10,
1895,1,1,1,1,spot,2024-04-15,2024-04-27
1896,1,0,0,0,,2024-03-17,
1897,1,1,0,0,,2024-05-06,
1898,1,1,1,1,derivatives,2024-03-31,2024-04-13
1899,1,1,0,0,,2024-06-03,
1900,1,0,0,0,,2024-01-08,
1901,1,1,0,0,,2024-02-01,
1902,1,1,0,0,,2024-03-04,
1903,1,0,0,0,,2024-05-17,
1904,1,1,0,0,,2024-01-13,
1905,1,0,0,0,,2024-04-02,
1906,1,1,0,0,,2024-06-11,
1907,1,0,0,0,,2024-03-01,
1908,1,1,0,0,,2024-01-08,
1909,1,1,1,1,spot,2024-01-29,2024-02-01
1910,1,1,0,0,,2024-04-04,
1911,1,1,0,0,,2024-02-10,
1912,1,0,0,0,,2024-06-06,
1913,1,0,0,0,,2024-05-28,
1914,1,1,1,1,spot,2024-01-11,2024-01-15
1915,1,1,1,1,spot,2024-01-02,2024-01-13
1916,1,0,0,0,,2024-06-26,
1917,1,0,0,0,,2024-06-17,
1918,1,1,0,0,,2024-05-10,
1919,1,1,1,1,derivatives,2024-03-20,2024-03-24
1920,1,1,1,0,spot,2024-06-27,2024-07-08
1921,1,1,1,1,spot,2024-03-27,2024-04-01
1922,1,1,0,0,,2024-06-01,
1923,1,1,1,1,spot,2024-06-06,2024-06-19
1924,1,1,0,0,,2024-04-15,
1925,1,0,0,0,,2024-05-18,
1926,1,1,0,0,,2024-01-17,
1927,1,1,1,0,spot,2024-06-02,2024-06-11
1928,1,1,1,0,derivatives,2024-01-23,2024-02-04
1929,1,1,1,0,spot,2024-06-28,2024-07-07
1930,1,1,0,0,,2024-02-17,
1931,1,1,1,1,derivatives,2024-01-20,2024-01-30
1932,1,1,0,0,,2024-01-02,
1933,1,1,1,1,spot,2024-03-28,2024-04-10
1934,1,1,0,0,,2024-01-31,
1935,1,1,0,0,,2024-06-03,
1936,1,0,0,0,,2024-05-09,
1937,1,1,0,0,,2024-03-18,
1938,1,0,0,0,,2024-01-04,
1939,1,1,0,0,,2024-05-20,
1940,1,1,0,0,,2024-06-11,
1941,1,1,1,1,spot,2024-05-07,2024-05-19
1942,1,1,1,1,spot,2024-05-13,2024-05-14
1943,1,0,0,0,,2024-01-31,
1944,1,1,0,0,,2024-05-17,
1945,1,0,0,0,,2024-01-21,
1946,1,1,0,0,,2024-01-23,
1947,1,1,1,1,spot,2024-05-10,2024-05-18
1948,1,1,1,1,spot,2024-06-08,2024-06-09
1949,1,1,0,0,,2024-05-27,
1950,1,1,0,0,,2024-01-29,
1951,1,1,0,0,,2024-04-14,
1952,1,1,1,1,spot,2024-02-21,2024-02-23
1953,1,1,1,0,spot,2024-04-24,2024-05-01
1954,1,0,0,0,,2024-06-22,
1955,1,0,0,0,,2024-06-10,
1956,1,0,0,0,,2024-04-10,
1957,1,1,1,1,spot,2024-03-24,2024-04-01
1958,1,1,0,0,,2024-03-01,
1959,1,1,0,0,,2024-05-04,
1960,1,0,0,0,,2024-03-11,
1961,1,1,1,1,spot,2024-03-10,2024-03-11
1962,1,1,0,0,,2024-05-18,
1963,1,0,0,0,,2024-04-17,
1964,1,1,1,0,derivatives,2024-01-21,2024-01-24
1965,1,1,0,0,,2024-05-10,
1966,1,1,1,0,spot,2024-03-22,2024-03-29
1967,1,1,0,0,,2024-03-28,
1968,1,1,0,0,,2024-04-20,
1969,1,1,1,0,spot,2024-01-10,2024-01-23
1970,1,1,0,0,,2024-06-03,
1971,1,1,1,0,spot,2024-01-12,2024-01-21
1972,1,0,0,0,,2024-01-07,
1973,1,1,0,0,,2024-05-24,
1974,1,1,1,0,derivatives,2024-04-23,2024-05-01
1975,1,1,0,0,,2024-01-26,
1976,1,0,0,0,,2024-01-15,
1977,1,1,0,0,,2024-02-02,
1978,1,1,0,0,,2024-03-02,
1979,1,0,0,0,,2024-02-16,
1980,1,0,0,0,,2024-04-04,
1981,1,1,1,0,derivatives,2024-02-04,2024-02-12
1982,1,0,0,0,,2024-03-16,
1983,1,1,0,0,,2024-05-02,
1984,1,1,0,0,,2024-03-23,
1985,1,1,1,1,spot,2024-01-25,2024-02-03
1986,1,1,1,1,derivatives,2024-02-26,2024-03-07
1987,1,0,0,0,,2024-02-01,
1988,1,1,0,0,,2024-03-03,
1989,1,1,0,0,,2024-01-12,
1990,1,0,0,0,,2024-03-03,
1991,1,0,0,0,,2024-03-17,
1992,1,1,0,0,,2024-04-01,
1993,1,1,1,1,spot,2024-01-01,2024-01-04
1994,1,1,0,0,,2024-06-27,
1995,1,0,0,0,,2024-03-10,
1996,1,1,0,0,,2024-05-15,
1997,1,0,0,0,,2024-05-12,
1998,1,1,0,0,,2024-03-26,
1999,1,1,0,0,,2024-02-08,
2000,1,1,0,0,,2024-01-23,
